Type_of_crack,Crack_length,a,b,t_b,Type_of_BCs,kx,ky
0,0.884128810376127,1.20817705113622,1,0.0588947906996124,1,20.0102059263058,31.7108210507383
1,0.693235483588011,1.03087230381771,1,0.0410385701265741,0,31.7325644753709,22.6292144960909
0,0.518377986652215,1.47750928723439,1,0.0265843159061172,0,12.2856188194551,39.7294628010655
0,0.516577806042012,1.06027156651957,1,0.0234909096430695,1,29.4465870926443,29.0435570735262
0,0.496332430774355,1.69350592804121,1,0.0287360965633305,1,23.4629802558216,14.7187100886588
0,0.866310315985647,1.72472057067149,1,0.0933003873964067,0,47.8395793110815,16.9430588441688
0,0.241057983345991,1.48719148666904,1,0.0201345898034436,0,16.2683805297572,48.5066395547664
0,0.732272614643001,1.91123586856157,1,0.0458227074275355,0,26.5857072208859,3.41653944134011
0,0.658349117259866,1.09531045079735,1,0.0529962559104421,0,30.1543067925928,29.3924740206304
1,0.69531674174692,1.17535925817358,1,0.0662277236763184,0,2.51122373006636,46.8435813339844
0,0.770377232217823,1.32803506028363,1,0.0278310385939725,0,13.934127732417,39.9237962157102
1,0.806985711765303,1.93703996374159,1,0.0745243908835252,1,16.3726450318936,38.6371659460203
0,0.811012357621071,1.18256697265188,1,0.0753033783067611,0,8.60271915505681,39.7372051998153
0,0.351178138263756,1.46846328596039,1,0.0104804429126206,0,3.33268691192958,21.8590476242265
0,0.801699273846336,1.21982801711931,1,0.0401164115672757,1,16.4516813568396,18.5092918751944
0,0.353086183479085,1.39511854648176,1,0.0441211523497871,1,5.05492471955792,2.12720307472462
0,0.877114929173795,1.77904659386724,1,0.0582686202119203,0,25.7665236941064,30.0520133295093
0,0.643589939427713,1.54244029499085,1,0.0580283683806201,1,4.55404436807925,7.69732777776284
1,0.439234123387677,1.07421109633418,1,0.0726905903269521,1,39.8782064843645,46.0146290302121
1,0.615825893993923,1.81958155054009,1,0.0768621012980303,0,49.1169387823571,8.09367457131472
0,0.782890572503395,1.68661462485633,1,0.0551408741577496,0,37.3855944171783,44.1099435756953
0,0.4977982565681,1.22693856117999,1,0.0445728469210295,0,12.8236141476677,14.765824027787
1,0.829826780579511,1.08699116323185,1,0.0348710137302867,0,18.7376870695845,23.0030434254539
0,0.343614963264264,1.12868889812284,1,0.0215886056607008,0,24.7186476425051,9.98283441496957
1,0.707147999170397,1.99266640434967,1,0.0389435561193901,0,14.6364777842588,2.85716405866586
1,0.629177289104204,1.46376083429803,1,0.0509815118472317,1,40.7073218919385,23.7169782659308
0,0.797370631454749,1.85933748351534,1,0.0383289567464363,0,26.1959989210664,42.7393725871422
0,0.663203870882614,1.33463553663279,1,0.0262260177740216,1,45.9031977522795,30.9748740183962
0,0.687293364659898,1.93604418259852,1,0.079688915456364,0,1.92353324034459,33.9886396509662
1,0.542468175951882,1.67463675798487,1,0.0949626087985206,1,35.0337175385346,47.737344274386
1,0.175768903335707,1.97963396560332,1,0.0748412619335687,0,19.4630778252969,30.0686412642659
0,0.457971150208679,1.18776072827601,1,0.0162156639047306,1,15.2084461095184,27.0847595498234
1,0.234384200639499,1.58041319018509,1,0.0822536836971273,1,17.7324386160313,20.9727544522962
0,0.454038886732758,1.14530727323274,1,0.00299916792196453,0,47.2611274158867,7.51119511447199
0,0.130644500516536,1.68247175937009,1,0.0475035827646968,1,41.1772637399039,1.18377796402877
1,0.650553816505184,1.72748802291559,1,0.0116653623492333,1,5.60691293584377,31.2199612454454
1,0.751725427489343,1.66480751780914,1,0.025672761569487,0,32.6090188605834,13.6512071665826
1,0.121027120558428,1.36350832405678,1,0.0278227428606646,1,37.8145772464458,26.6113817494776
1,0.490136649947518,1.21014335280318,1,0.0568187926950284,1,30.9950806114743,46.1378900044371
0,0.772527023783292,1.63474410380843,1,0.00734369783930009,1,16.3884286104759,31.5312583268069
0,0.895731685692171,1.9080799207427,1,0.0472317243563917,1,29.6829849337213,12.1242036375965
1,0.645046751181438,1.04206803922741,1,0.0997217242002611,1,42.270143877623,46.3757952150336
0,0.279164607835118,1.41337187636731,1,0.0150038446326115,1,11.7005829051241,15.3478564529629
1,0.477364642906759,1.93424415507957,1,0.0330076486442851,0,41.9031704620865,20.6803834430142
0,0.61545709719503,1.41154907568278,1,0.0854129996285199,0,32.9923402730141,44.1691713138866
1,0.796987812369191,1.35755466026601,1,0.0957190911854838,1,33.628822494051,15.7124960432956
0,0.488624526608507,1.08282520653201,1,0.0530634993675464,0,47.6658784497138,44.412272027699
1,0.688814827961907,1.43788686100456,1,0.0874384769507747,0,12.7418556291186,20.9193245868492
1,0.5970868982244,1.33182464319477,1,0.0901404259422375,0,46.8084492322239,10.6353670515244
1,0.106918464282262,1.19874924685828,1,0.0655007717979168,0,10.6728586968017,16.4381199414265
0,0.4239786991196,1.42632247332988,1,0.0583250847224907,0,9.24374679429606,24.6199697612726
1,0.184604995165907,1.48932691726448,1,0.0452666792497815,1,38.9771271632868,21.4290068718371
0,0.85022487880932,1.56990218864904,1,0.0834325105488197,1,47.4693286549927,19.5429403573757
1,0.771017704436901,1.56191808318385,1,0.029414199786848,0,31.2919134782062,41.0763432394933
0,0.642143771996103,1.91024014909103,1,0.0650359674698867,1,3.05105676181801,49.4737269937291
0,0.812996360725035,1.33471235216303,1,0.0354629772645466,0,2.04869129939748,19.9596770119874
0,0.367287901445284,1.22941771939382,1,0.0266750814628107,0,17.7164030277326,31.2009432863178
1,0.694146176452845,1.87419431939257,1,0.00354663881873741,0,17.1223720239795,30.2582593339826
0,0.125930604916795,1.0671311200741,1,0.0140436208971673,1,21.6025405296111,30.2820702871051
0,0.670700957972195,1.05241849847047,1,0.0819850693460089,0,49.5323180314743,21.0019518633277
0,0.299542994866972,1.54183587031058,1,0.0306744125760251,0,36.0607747656742,20.5892875248131
0,0.817008274201905,1.43242625270955,1,0.0997763216710903,1,33.2188326002374,16.7579515800706
0,0.431345177389402,1.99716649731299,1,0.048794132432414,0,9.56664700555321,44.3897328957701
1,0.237065745176288,1.08922728948956,1,0.0743464442905426,0,29.6529770435159,8.89688504344548
1,0.655288275978453,1.29769865618105,1,0.00527404257081634,0,8.73788231223165,13.8264777635402
0,0.845631192388801,1.94238126389584,1,0.0988603164616807,0,16.7370810527595,20.7522300851939
0,0.822642897929021,1.3562168250768,1,0.0878355330490482,1,29.8495216177732,3.25199719003557
1,0.321911658023062,1.26734077182276,1,0.0725640839270055,1,34.4961992677571,13.8515044415603
1,0.163492238490824,1.77320666684246,1,0.0718877680676338,1,24.4188428254374,17.7647666813011
0,0.470756098683426,1.04686152562453,1,0.0919152941690911,0,42.0833010901913,27.8240186394037
1,0.28793657270389,1.33005388851222,1,0.01130508021765,1,45.5647660054114,19.796824070152
1,0.5308607783467,1.87063684387787,1,0.074779713087739,0,45.416752921409,49.6783042827361
0,0.237676524167191,1.28159216261782,1,0.0918410952884601,0,2.47838205186347,28.5101564009363
0,0.310021090963581,1.52990004603046,1,0.0553432242149882,1,33.9589364922332,23.106434727855
1,0.608182481015786,1.82034593685744,1,0.0287945255250572,1,9.02840859571034,6.06998063513282
0,0.369576228279714,1.81645830030085,1,0.0506894035826792,1,6.41538470331698,45.4268568502726
1,0.804509954390807,1.68148331849304,1,0.0718255087301194,0,39.5650810926882,3.60555551418217
1,0.777860073965498,1.4018636047909,1,0.0402130368862198,0,18.5898947969121,30.8733393580137
0,0.128280635961081,1.66176152819445,1,0.0771580100877946,1,20.6565962444344,18.9855821307905
0,0.705131491844482,1.43304696219645,1,0.0949170436592046,1,22.025798904263,31.2694016944649
1,0.870556936253494,1.01370377187955,1,0.0670018080898061,0,7.59140144716464,7.80249160126303
0,0.877540963523919,1.84566156667874,1,0.00516355494271574,1,24.2295152286576,38.7345824870502
0,0.516974904995355,1.19325506094306,1,0.0684258399230162,0,41.9279200988918,48.9955798118184
0,0.749776888476547,1.56320784048767,1,0.0305349335627973,1,24.9325105726097,46.6846769024316
0,0.76489133855192,1.23904223175229,1,0.0163509534826064,0,44.3208605187089,13.4240867215961
0,0.873618441060935,1.04140465179112,1,0.048419299602276,1,45.3650272128514,1.3009848657496
0,0.489703366430446,1.20650677072473,1,0.00205503456824238,1,10.8216837916618,9.20016406678467
0,0.602154046720382,1.69718768444015,1,0.090980042510648,0,27.0461266060216,46.3167980337407
0,0.648284632019894,1.58104606502736,1,0.0652929919333815,1,7.96925946210416,41.5150711512552
1,0.890081567189591,1.02228183579718,1,0.0730058195541795,1,34.7904120797489,20.2230160784509
1,0.397207047232725,1.33097130388519,1,0.0458879306366293,0,31.2716086605367,33.8745299299179
0,0.780582948878833,1.56551982375378,1,0.0745851262309943,0,21.9063953696676,39.7538588716713
0,0.530085622003168,1.66093985681507,1,0.0777854997409576,1,29.3533933473168,42.0872977002561
1,0.509576261068727,1.53026215206336,1,0.0302890967684193,0,38.7319298080116,23.8542146194709
1,0.112286003848494,1.44633706592193,1,0.0908289407280591,1,15.2306063629824,5.36544217197024
1,0.353487027597858,1.11347659494747,1,0.0385533390671994,0,44.9390529575869,13.1495079542128
0,0.469989921731253,1.95529013278063,1,0.0177434556990466,1,24.7752859095812,39.2889086446821
0,0.784261696495709,1.87077985525495,1,0.0847156231744422,1,0.311026594264379,16.8825542173163
1,0.29751944266047,1.3874128658672,1,0.038484403189769,1,30.7825456140407,15.5044088164585
0,0.413078813532745,1.19954243985181,1,0.0502936392989997,1,39.2229550066407,12.9677119854572
1,0.879932488813162,1.06308377423412,1,0.0363780273141705,0,12.9238783817798,34.2831036899445
1,0.564264419680205,1.47040586672493,1,0.00284518361547703,1,40.5066296349677,20.2504569919114
1,0.281886462677044,1.30453691745243,1,0.011845674596523,0,43.8511814046562,11.8487782028054
0,0.299762063929935,1.72654172632091,1,0.0484766278851396,1,4.0665329710907,9.34846889645785
1,0.123172219456429,1.41329875063679,1,0.0857976874284975,1,3.63528987419182,31.4691855008912
0,0.161324413083254,1.47888948637986,1,0.0237313692215319,1,14.0370371420765,10.6015942733589
1,0.181124628654042,1.29519154197113,1,0.00510637709745983,1,43.1462681408099,5.67413870119816
1,0.30189888981809,1.0801768775269,1,0.00532545443182563,1,17.6832947868375,39.2616040291211
1,0.534824880236697,1.54288083847441,1,0.0927954068147133,0,45.0822849581887,49.3724023432917
0,0.334202246713673,1.86276490343709,1,0.052883657008064,0,14.3771058832255,27.6757653078945
1,0.155125947808547,1.98398150062518,1,0.0888841241034398,0,43.4000487318784,33.9690692635173
0,0.23236210872907,1.64538747661861,1,0.0808231107104204,1,38.3334489733687,38.0773524336448
0,0.709959055383895,1.69594247882248,1,0.0103868580144613,0,44.9931939576765,17.8818437888875
0,0.111792666153952,1.92298459855546,1,0.0119999237598632,1,36.6198550123772,21.3944589864392
1,0.618900245095901,1.2766475881343,1,0.0562874372613369,0,2.28985179201533,45.7288932549768
0,0.788677465643311,1.1340778524898,1,0.0429757049233355,0,45.4592290838515,33.4848911526022
1,0.13817726354444,1.11855868901971,1,0.00348636879304342,1,15.627271232408,30.3068785518865
0,0.116162700208348,1.10749213770089,1,0.0752198107420646,1,45.4740825181561,30.5470165104306
1,0.672246920781984,1.06102728681649,1,0.0322804526508977,0,32.8810172141824,5.56894357530419
1,0.829425754759282,1.2893372561424,1,0.0645085843036498,0,34.2099496663356,36.4732027830326
1,0.277262896583262,1.44470106191725,1,0.0890471058305567,1,35.816042249465,36.7939014549096
1,0.156414555863369,1.6461482752504,1,0.0687059187751177,1,14.9699013993418,10.3836747533407
1,0.327521325375445,1.24665078366997,1,0.0734932311597748,0,34.1691733738823,48.2501002447783
0,0.728180886724204,1.45921836337147,1,0.0307305094319895,0,11.3665048206628,42.0709015911122
0,0.786044737923835,1.28568518945031,1,0.00540628641039981,1,23.3119686884431,28.0235096944955
0,0.77488276102767,1.080515399826,1,0.0443634578785628,0,21.5865967579625,14.17181439067
0,0.243209210091553,1.91986656099059,1,0.029590929916975,1,41.0933566684172,13.4152760194403
1,0.495035148276269,1.76907660693592,1,0.0655179887820624,1,9.92474450849565,9.94266231284106
1,0.115068855877744,1.38892969314092,1,0.0749585865252432,1,7.90756007402344,24.3822026920982
0,0.254525551138957,1.53072777381115,1,0.0495622087816147,0,31.9481016577876,8.36618475562693
1,0.488376559579045,1.98090477114115,1,0.0887097845999571,1,22.3160254201984,12.563301926128
1,0.216957769256045,1.29930446567412,1,0.0974135801351529,0,6.24386386011039,36.9670782041956
1,0.708220333561623,1.02432283995085,1,0.0754010079715121,1,3.49279823495341,37.246130361439
1,0.561063635234412,1.19154868467406,1,0.0127840919819582,1,22.2414764899867,45.9813639513426
1,0.186676655129521,1.96217412349942,1,0.0406147116451602,1,38.4788680362097,37.5531196265817
0,0.124671079919235,1.83883854516764,1,0.0320828433918337,1,35.4844732670183,15.1837467124927
1,0.68510758876146,1.64710651110231,1,0.0733366562060146,0,12.8673495727503,22.5817389674783
1,0.335018812988247,1.68278938079011,1,0.0955511899823188,0,0.923037681541608,23.1435901651268
1,0.696674038483327,1.34622027595758,1,0.0386582595851844,0,14.0534206869828,45.7351687594223
0,0.599972122663762,1.02019192419996,1,0.096924657047134,0,10.9091637643073,9.26371512709843
1,0.33721261086601,1.2438708528484,1,0.064891739297169,0,41.8803976915146,22.2505133235121
1,0.452428449867574,1.10556831359857,1,0.0901298725066181,1,24.1738299104236,7.04311077568926
1,0.108074058818809,1.81316366739713,1,0.0192992472346985,1,2.87847177893654,21.4771560921222
1,0.172082257868913,1.8881285415717,1,0.0331513430766576,1,3.50370806042751,19.8608670661632
1,0.363381402351863,1.27026345823467,1,0.037798250970781,0,46.3961746710243,38.1383833063029
1,0.855603125482694,1.42567782107434,1,0.0862063814834755,0,2.83312526465654,14.8508417715503
0,0.831201764710936,1.80156738989252,1,0.0536258083420622,1,20.4948256734971,35.7409168164214
0,0.222846149737395,1.11250445688368,1,0.0436719196866336,0,4.00027836351679,35.9761977272097
0,0.735242758145811,1.35951430702572,1,0.0462332965078107,0,37.1773205200614,49.7368408302863
0,0.63406706123296,1.05763565670776,1,0.052194741928177,1,1.61008624844223,22.7047458804947
0,0.816293864313635,1.07167721398764,1,0.0644816676776,0,48.7888890862289,24.9525483955621
1,0.615616541980871,1.31540166112776,1,0.00859929556483236,0,48.1286579575159,38.3173768795412
1,0.464049027759834,1.03440809711314,1,0.0876170552541243,0,33.813119314759,23.0575600969149
0,0.298390706195678,1.52913216721851,1,0.00436675700036838,1,1.46209985518946,1.81920925879871
0,0.569089011469557,1.15475955045327,1,0.0678275166426227,0,26.1339975342142,35.8762398299962
1,0.673852857227785,1.25724769370182,1,0.0471044257634157,1,36.8117478153656,41.1784744420105
0,0.511192639366855,1.26697523327278,1,0.0196991439485998,1,31.8353018929246,31.6737458096319
0,0.761924969727524,1.63930532463667,1,0.0309246745792633,0,41.7864376304749,29.3107567820045
1,0.180133658530628,1.88478630002655,1,0.0378474981152684,0,46.4642871223316,31.3603045023709
0,0.577100359273215,1.4668050914014,1,0.00309305380966426,0,19.2219357688231,15.4517524846106
1,0.117333794692077,1.87515121748585,1,0.0945057759333351,1,36.6995113462638,42.5144693502538
0,0.558276301720385,1.1265194702514,1,0.0708541987411894,0,35.3749746281332,24.3405661911901
1,0.292307920842559,1.42408208768816,1,0.0935054938298486,1,44.4540825180192,49.5372408204655
1,0.492128535295087,1.12973668747678,1,0.0999628998113667,1,27.404204518897,17.4412406028798
0,0.659922168441532,1.32021185011562,1,0.0969623349055309,0,49.5809908327169,39.8814789039887
1,0.36349867028998,1.93766952911977,1,0.0547072357001936,0,17.4946845685996,42.7806213260808
0,0.773947207128006,1.56477713204283,1,0.0988426105090417,1,4.6004776538808,35.5088441083205
0,0.569511879382336,1.26149686408205,1,0.00450866065775074,1,43.4827167643108,38.242945114033
1,0.168124334804477,1.61360774965965,1,0.00773791603032816,1,1.02684872194647,2.2587138719988
1,0.301155878341904,1.87889024974998,1,0.0362282863853657,0,1.26871712997962,30.2046284008961
1,0.660469886970996,1.90289058940043,1,0.0697551731181859,1,34.30098735492,8.06920682383594
1,0.881682366464313,1.75913328610706,1,0.0590691902771781,0,48.1119527538869,32.8199108107666
1,0.714791436628148,1.07024233169409,1,0.00702617031397882,0,19.7636059622492,7.88459919489019
1,0.622941617877747,1.05810299341867,1,0.0526778174638341,1,38.7365975790516,11.6866958004061
1,0.534499109667328,1.70055924889136,1,0.0543342599787001,1,17.2834207453104,9.14218458525969
0,0.88730708648852,1.1128140019961,1,0.0128879586208785,0,47.2278470251893,19.2466347089095
1,0.54713746955532,1.17618723049576,1,0.0312562010509746,0,1.42684149302606,32.0577019058551
0,0.1873065296976,1.36628945602256,1,0.0568936218858275,0,34.1327054321455,7.02643668492825
1,0.792476251756275,1.56383371254661,1,0.0732187983599508,1,21.5517417191456,46.2691661712868
1,0.520745445642438,1.83559572296696,1,0.0685240337420293,1,40.8713607519982,33.3919637247733
0,0.675556604985366,1.74473847784474,1,0.0821624035262845,0,33.1851427903372,47.6622038102481
1,0.141144925711755,1.69151428240943,1,0.0301822035676569,1,1.18040319899219,18.9092719380045
0,0.304766992403513,1.18044614992358,1,0.0691167474700354,0,8.76974055986557,7.37715830053348
1,0.796233273229462,1.8538718557496,1,0.0213442478007527,1,34.4219827734398,20.0773924405475
1,0.637172703947283,1.55117478305493,1,0.0135475110257138,0,23.9193684980883,40.0581006402501
1,0.876930923088919,1.3646558064705,1,0.0752712830408782,0,10.9184803298423,33.694434490058
1,0.55588989177042,1.93321615966675,1,0.029723224270933,1,31.1105339868885,37.1993650700152
1,0.733519506022666,1.79518066732365,1,0.0713511402425798,0,30.2497243073275,15.2234961137262
1,0.655813567818462,1.34592356807182,1,0.0327418391757977,1,9.88894787772876,8.78410383750534
1,0.664946356605172,1.33932296109206,1,0.0833679750402294,0,26.6164159968782,4.28153733534517
1,0.353734734562021,1.38035600519373,1,0.0108072538615917,0,38.2271002765945,40.548765034477
0,0.160728438682664,1.77518841675144,1,0.046322487192021,0,9.19823727551191,1.09007289668623
1,0.879292374944841,1.14659688820446,1,0.0154756775225927,1,22.4329874426128,38.1929465067501
0,0.767387844455012,1.79960840916496,1,0.0204254031505285,1,0.205567124182431,24.9761097948175
0,0.739688103623068,1.42518397189667,1,0.0574188580313959,0,24.8334866768955,38.8322386198945
0,0.500230882209655,1.26383534391799,1,0.0892563772235886,1,42.6384343857753,30.845938129608
1,0.541948460559663,1.18557039194205,1,0.0134131793687302,1,38.4453279102465,39.0233795688498
0,0.495581281349843,1.80831021168525,1,0.0760216887260529,0,30.0288721341634,35.9592309059654
0,0.406845771504808,1.52229715221896,1,0.074620141781146,1,43.171156128047,39.8560728040475
0,0.854174404660866,1.71621740298602,1,0.0990990107848289,0,4.96058726986777,24.5996856050703
1,0.790874888838087,1.59412463870037,1,0.0102339104504572,1,9.46541849882253,35.0555362554608
1,0.722433132204399,1.02275477199473,1,0.0486907019781733,1,15.1359596305854,7.49549547932672
0,0.632678001101695,1.50807659395996,1,0.0937653763326022,0,2.02796089613773,19.0219305730392
1,0.239582326633028,1.77680918946999,1,0.0475697981199675,0,12.2708905960861,0.0328391012671165
0,0.464974760810964,1.21609865659371,1,0.0161452214722481,0,6.43524521268127,40.9558364855971
0,0.774422833306759,1.49906175730447,1,0.0492721175588537,0,38.3002632901197,27.2467418502871
0,0.51495727910576,1.72862083796956,1,0.0131659010955635,1,21.3873940308798,12.0777654064929
1,0.308223637685749,1.41918880867066,1,0.0226255737787938,1,31.9331093495318,12.7735327205982
1,0.813074771289127,1.60465362694508,1,0.00545414645965697,0,21.272357575955,2.16796763681939
0,0.845153179787514,1.09286999418226,1,0.0249328958776945,1,20.1450947397711,30.5864460059437
0,0.569751305361309,1.49977169543926,1,0.0376352161060462,0,0.986586580948488,22.8759209648115
1,0.711652083681883,1.00995086292704,1,0.0120980586401596,0,10.6465391379215,27.7790824082813
1,0.323059140576729,1.54134887332948,1,0.0474345898049855,1,48.6519641644935,37.7331320656126
0,0.470252397105716,1.12478041774089,1,0.0580765957105146,0,16.8209460695142,1.56528638144416
1,0.548585537897787,1.47010140400233,1,0.0447785250367561,0,2.1029878084809,2.42249568719489
0,0.832637957920162,1.6871370425709,1,0.0818423634353305,1,27.162766550457,2.73198880724623
1,0.760022843374346,1.14596151768379,1,0.03088709132251,0,41.5074231362843,32.5682730173771
1,0.66445301560976,1.4865433628745,1,0.0759158679917852,1,3.19434372057725,5.74290864914213
1,0.669498170276862,1.96128450485283,1,0.0478783770407701,1,16.7885898728063,48.2960529617068
0,0.341735222404852,1.78952009504851,1,0.0967511704290644,1,15.5426770366456,44.3822809980456
1,0.613313561480344,1.19534955926902,1,0.0958780082310804,1,37.9239085167406,15.8962875076644
0,0.316498873161903,1.88183711015158,1,0.0163413867491706,1,12.2522774846895,8.76468167249655
0,0.682472269725234,1.27631507866461,1,0.0991546870476356,1,31.427122506308,14.4358540728371
0,0.495993142666131,1.38464692966657,1,0.0591231460869497,1,36.583058566346,47.5759598162979
1,0.174372528597669,1.6072615404367,1,0.0197117907217258,0,13.8325282697612,9.50570640887085
0,0.358413418706326,1.94425698354946,1,0.0558493525461026,1,23.4280509275431,9.66884928130108
0,0.222253433585975,1.95668542659974,1,0.0625445244969412,0,15.8678874341909,7.87964415502936
1,0.747224871957994,1.32431525629245,1,0.0169646629184162,1,37.4503090385244,8.18107320388274
1,0.585768713058842,1.00555885087944,1,0.0853003038117316,1,4.68006752130112,27.5720595840156
0,0.57248527845521,1.2980944597691,1,0.0481358805164356,1,45.5855480951514,40.4732272151151
0,0.396011078036335,1.36533703947411,1,0.0502672168928952,1,43.0722311234996,36.5533899150755
1,0.194214661125605,1.06685378094581,1,0.0755369594134702,1,16.8443889714065,34.5444878325484
0,0.289491617476125,1.39635376807878,1,0.0073159884058444,0,2.33516544105309,11.7020891552823
0,0.202376534566904,1.41077857031696,1,0.0914128420187956,0,26.2291162720235,19.10484199038
0,0.706501861717292,1.59521407728326,1,0.0854893898912862,0,13.1014688529823,22.1507464623136
0,0.607650296234185,1.95053476851647,1,0.0828342947661262,0,23.9374593735823,40.8877121984687
1,0.708786850181182,1.9520490208182,1,0.00272487974775204,0,19.5787587342799,45.2822143853746
0,0.637779396474545,1.90349451200317,1,0.0276151247360901,0,16.8964685751749,11.3610696884121
1,0.755806624592254,1.26982248553615,1,0.0319336252449233,1,35.3954901785119,45.1823046359951
1,0.479613490127478,1.01405401310908,1,0.0564672437136852,0,12.7505583983687,49.3592574470878
0,0.425026342278997,1.58149495628766,1,0.0598788916241415,1,33.3314896418143,30.3275416097097
0,0.547464287902017,1.83306723681226,1,0.0578740572524424,1,43.8883676309352,27.252351642357
1,0.516119483202584,1.82117112701067,1,0.0425653106503169,1,9.80796699424772,8.62495238252032
1,0.393641942629633,1.44401970411755,1,0.038893433598078,1,33.5891409774621,43.5647715730368
0,0.559458638402201,1.20908057869695,1,0.00419840653298859,1,11.0055379172638,29.1607258240941
0,0.514733855264981,1.06762271281774,1,0.0842671883924919,0,1.53206111456629,22.2020703213222
1,0.783033572751522,1.72346416275169,1,0.0227784718865674,1,2.65005875448636,19.9837690767166
1,0.254812296285872,1.84316047451273,1,0.0617885055846025,1,18.2115032169654,12.377590393278
1,0.204632064878803,1.34776043623648,1,0.00621320888501247,0,20.764801001783,28.8051861782892
1,0.185234262541664,1.64005537142875,1,0.0323503594183691,1,45.5213511631195,25.1213710576579
0,0.364207392294747,1.73946309408459,1,0.0560927218839927,1,20.7458773507598,6.92619804145935
1,0.107724819320952,1.50190637691493,1,0.0488842006558098,0,6.3009041833741,39.1139366948564
0,0.455022476175015,1.39432021594397,1,0.0090132191056679,0,30.792204676623,47.4020923588116
1,0.551899771781665,1.33571373889874,1,0.037446115882015,1,49.4195343731363,5.54701351190874
0,0.765543529054464,1.47807487701757,1,0.0151321237233503,0,47.1025746285446,14.5151461086792
1,0.647316411624025,1.40087308041281,1,0.0875064999205099,0,32.4219912275823,46.0981477844282
0,0.826404519693501,1.22076955644964,1,0.065397343223808,0,3.38745227214133,16.0704854727149
1,0.892645269191531,1.95924927698434,1,0.0896231146669354,0,6.55621484614686,18.2403361179771
0,0.104542816387672,1.07590615836938,1,0.0868428073391836,1,12.4604323740643,31.6159067978399
1,0.66600802987764,1.35986986569059,1,0.00678234309678806,1,25.8829501877517,40.5531619540731
1,0.773486123243115,1.63103180381818,1,0.0682813467448636,0,25.8868131333445,5.22444971761581
0,0.301347271014915,1.28722183370199,1,0.0875812177379439,1,13.5397802367908,31.9728548990468
0,0.739167112031883,1.18695995960665,1,0.0384508480102903,1,9.36906975516835,24.5205511581226
1,0.146884848582296,1.20383102259909,1,0.0636404959923558,0,6.36273472329834,16.8279625779493
1,0.482314742584492,1.20095475296572,1,0.0811249171065254,1,16.0571915460042,31.5388037913201
1,0.234718672944882,1.71114257271903,1,0.0972005548513688,0,5.07041145399914,25.2155219113949
0,0.471293028982061,1.99429275937941,1,0.034490534162716,1,14.0273429807396,4.90436009107504
0,0.105786563925168,1.25216110806829,1,0.0815203945495063,0,27.8927772881061,49.4133754060565
0,0.155526531085458,1.15447876826804,1,0.0267940540454242,0,8.63934735854981,7.2091071911317
0,0.344961810277978,1.52314143268737,1,0.0084461157148509,0,24.0074398152868,10.5937351632808
0,0.682288617678916,1.28285585512001,1,0.0165610064739166,1,6.82844973858819,40.3439514351084
0,0.501070766107536,1.1830624421859,1,0.0859923723676882,1,22.1552623079909,22.5433018322173
1,0.103998680069988,1.84221461228675,1,0.0681821593802037,0,20.2384065249752,30.9364480129222
0,0.147803062805611,1.63822581240542,1,0.0488749660556146,0,9.44610376055175,30.1045052276531
1,0.515910104422154,1.0152988277197,1,0.0491905933479525,1,33.0288311077694,28.5411926182685
0,0.51863244761309,1.81040316992828,1,0.00427820604714903,1,5.48844030499059,37.1198904777303
1,0.641080227200944,1.21402663421397,1,0.0409863327051428,1,5.75693866304986,42.4627179802492
0,0.440843004385181,1.9445007959702,1,0.0533842257738558,0,40.5242382035186,24.5368214918373
1,0.242148440869469,1.67702257421861,1,0.0682517230939633,0,48.8461848498608,30.0241182879283
1,0.651376029605213,1.25278891021924,1,0.0720465520418373,1,8.62197618687747,47.5900429695846
0,0.135044410541405,1.55625582415745,1,0.00135989545207114,1,46.105007982786,10.5137763199986
0,0.427630766825921,1.23812779442924,1,0.0295632880977494,0,21.1604527024177,0.685798780571904
0,0.309277260997829,1.89778204941366,1,0.013392779843789,1,31.245741646519,49.966160301446
0,0.551287861184984,1.84104376439605,1,0.0940481754516185,0,37.2124417373246,32.1026316498055
1,0.457194537742138,1.1097623806525,1,0.0209246697590972,0,33.1602443511387,18.7785639983788
1,0.892277869261643,1.22779221741459,1,0.0773975815822627,1,33.9083850034338,20.4975009281781
0,0.188887785184001,1.6272518366171,1,0.0430139337561377,0,5.9638366508584,6.61426428526123
0,0.55167837332224,1.76243243421029,1,0.0382135024105455,0,45.495602817648,40.5767741419546
1,0.13260400502045,1.75520453622686,1,0.0803623742009214,1,39.2735848607822,36.9053769096676
0,0.377070894026067,1.49414875788709,1,0.0989022811017111,0,8.22874961182871,32.6307578010667
1,0.241253120911592,1.31658065822155,1,0.0713108793215442,1,31.8671143486329,28.5746878974305
0,0.112968443975584,1.77377754939534,1,0.0367984440577959,1,24.0558173876061,11.3391378231329
1,0.61414437938647,1.68172062729642,1,0.014731418831223,1,40.5392086352964,21.344310323192
1,0.443541887764628,1.44305302358434,1,0.0625819382299917,1,34.0377635741845,30.1633428331745
1,0.22493526644048,1.60520385337023,1,0.0796578107432132,1,28.0255209785901,31.0294657327211
1,0.715129087617096,1.62333451572959,1,0.00658487328840527,1,42.6805278864078,49.8148130756827
1,0.888105678795262,1.14395549349807,1,0.0403266212333051,0,3.96944093902549,7.14205309799302
0,0.37641816049544,1.92329092704814,1,0.0529411087029674,0,47.5347385626189,43.2327728389794
